intersection_id,leg_bearing,photo_filename,photo_dist_m,u_deg,photo_x,photo_y,photo_bearing_to_inter,candidate_rank,is_panorama,selected_direction,photo_filepath,filepath_front,filepath_right,filepath_back,filepath_left,requires_stitch,stitch_left_filepath,stitch_right_filepath,stitch_inter_col_frac,neighbor_jte_id,WVK_ID,intensity_wvk,dim_type,dim_risk,dim_priority,dim_speed,is_centrum,direction_patched,quality_patched
176268014,290.5,364_02668,21.9,-76.6,88155.684,434068.292,283.4,1,False,front,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_right.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_left.jpg,True,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_left.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,0.9498,600476473,601214576,3350.0,T,_,voorrang,_,False,False,False
176268028,151.7,364_03513,18.4,149.5,88271.734,434050.359,149.5,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,0.98,176268031,601248852,250.0,4+,_,voorrang,_,False,False,False
176269017,331.3,364_04990,20.4,-28.3,88482.227,434572.258,331.7,1,False,front,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_right.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_back.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_left.jpg,True,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_left.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,0.9925,177268034,176269016,300.0,4+,_,geen_voorrang,_,False,False,False
176274090,191.5,80_02032,19.6,-169.5,88225.578,437041.297,190.5,1,False,front,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_front.jpg,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_front.jpg,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_right.jpg,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_back.jpg,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_left.jpg,True,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_left.jpg,88196ba205fffff/89196ba2057ffff/8a196ba2054ffff/80_02032_front.jpg,0.9889,176274097,176274069,5050.0,T,_,voorrang,_,False,False,False
176275195,60.9,45_00787,13.9,66.4,88425.713,437627.633,66.4,1,False,front,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_right.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_back.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_left.jpg,True,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_left.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,0.9877,176275201,176275075,6450.0,T,_,VRI,_,False,False,False
176275196,241.4,64_01306,24.5,-116.0,88409.584,437697.544,244.0,1,False,front,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_front.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_front.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_right.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_back.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_left.jpg,True,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_left.jpg,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/64_01306_front.jpg,0.9924,600181231,600890666,9700.0,4+,_,voorrang,_,False,False,True
177267010,149.1,364_05342,24.3,132.5,88805.174,433589.024,132.5,1,False,front,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_front.jpg,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_front.jpg,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_right.jpg,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_back.jpg,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_left.jpg,True,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_left.jpg,88196ba2edfffff/89196ba2ecfffff/8a196ba2eccffff/364_05342_front.jpg,0.8736,177267084,177267066,3300.0,4+,_,voorrang,_,False,False,False
177273181,83.1,83_01707,25.9,80.5,88825.752,436927.959,80.5,1,False,front,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_right.jpg,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_back.jpg,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_left.jpg,True,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_left.jpg,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,0.9415,600181221,600723849,5700.0,4+,_,VRI,_,False,False,False
178264099,273.9,560_00928,26.5,-89.1,89215.882,432347.627,270.9,1,False,right,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_right.jpg,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_front.jpg,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_right.jpg,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_back.jpg,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_left.jpg,True,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_front.jpg,88196ba2e3fffff/89196ba2e2bffff/8a196ba2e2affff/560_00928_right.jpg,0.8969,600181348,600995505,3750.0,4+,_,VRI,_,False,False,False
178272015,307.4,18_01171,26.2,-47.3,89439.607,436200.528,312.7,1,False,front,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_front.jpg,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_front.jpg,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_right.jpg,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_back.jpg,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_left.jpg,True,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_left.jpg,88196ba21dfffff/89196ba2037ffff/8a196ba2036ffff/18_01171_front.jpg,0.9726,600181250,600906805,9900.0,4+,_,VRI,_,False,False,False
178272159,122.4,86_00379,22.6,96.6,89457.164,436427.947,96.6,1,False,front,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_front.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_front.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_right.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_back.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_left.jpg,True,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_left.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20acffff/86_00379_front.jpg,0.8656,600278463,601097765,5850.0,4+,_,voorrang,_,False,False,False
178273039,337.5,84_00130,18.6,-17.9,89437.197,436590.43,342.1,1,False,front,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_right.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_back.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_left.jpg,True,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_right.jpg,0.534,600181283,600905171,400.0,T,_,geen_voorrang,_,False,True,False
178273112,223.2,83_01811,21.2,-145.2,89150.464,436552.163,214.8,1,False,front,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_front.jpg,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_front.jpg,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_right.jpg,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_back.jpg,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_left.jpg,True,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_front.jpg,88196ba203fffff/89196ba2033ffff/8a196ba20307fff/83_01811_right.jpg,0.5927,600181253,600909725,6800.0,T,_,voorrang,_,False,False,False
178274054,171.3,77_02585,23.6,168.3,89077.984,437339.979,168.3,1,False,front,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_front.jpg,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_front.jpg,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_right.jpg,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_back.jpg,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_left.jpg,True,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_left.jpg,88196ba209fffff/89196ba208fffff/8a196ba208d7fff/77_02585_front.jpg,0.9372,178274023,600388723,6300.0,4+,_,VRI,_,False,False,False
179265069,27.5,362_00133,24.3,39.3,89530.194,432675.112,39.3,1,False,front,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_right.jpg,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_back.jpg,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_left.jpg,True,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_left.jpg,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,0.8486,600181355,600724214,10300.0,4+,_,VRI,_,False,True,False
179265077,280.7,362_01023,17.9,-96.2,89721.231,432758.678,263.8,1,False,front,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_front.jpg,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_front.jpg,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_right.jpg,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_back.jpg,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_left.jpg,True,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_left.jpg,88196ba2e3fffff/89196ba2eafffff/8a196ba2e32ffff/362_01023_front.jpg,0.9489,179265091,600360434,7650.0,4+,_,voorrang,_,False,False,False
179271046,59.6,22_00944,21.7,63.1,89805.797,435605.782,63.1,1,False,front,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_front.jpg,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_front.jpg,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_right.jpg,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_back.jpg,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_left.jpg,True,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_front.jpg,88196ba211fffff/89196ba211bffff/8a196ba21197fff/22_00944_right.jpg,0.5282,600372185,600986667,250.0,4+,_,geen_voorrang,_,False,False,False
179272027,18.0,86_02121,21.5,17.7,89687.67,436250.797,17.7,1,False,front,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_front.jpg,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_front.jpg,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_right.jpg,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_back.jpg,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_left.jpg,True,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_front.jpg,88196ba21dfffff/89196ba21dbffff/8a196ba21d8ffff/86_02121_right.jpg,0.5149,179272099,179272112,400.0,T,_,geen_voorrang,_,False,True,False
179272092,286.7,86_00694,24.2,-88.5,89874.669,436259.054,271.5,1,False,front,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_front.jpg,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_front.jpg,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_right.jpg,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_back.jpg,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_left.jpg,True,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_left.jpg,88196ba21dfffff/89196ba21c3ffff/8a196ba21d1ffff/86_00694_front.jpg,0.8727,180272047,600104796,5050.0,4+,_,voorrang,_,False,True,False
179273008,322.8,85_01115,21.9,-34.1,89616.214,436912.266,325.9,1,False,front,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_front.jpg,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_front.jpg,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_right.jpg,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_back.jpg,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_left.jpg,True,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_front.jpg,88196ba20bfffff/89196ba20a3ffff/8a196ba20a07fff/85_01115_right.jpg,0.5204,179273041,600360452,600.0,T,_,geen_voorrang,_,False,False,False
179273020,244.2,85_03895,17.6,-111.1,89653.506,436715.021,248.9,1,False,front,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_front.jpg,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_front.jpg,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_right.jpg,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_back.jpg,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_left.jpg,True,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_front.jpg,88196ba20bfffff/89196ba20a7ffff/8a196ba20a0ffff/85_03895_right.jpg,0.5392,179273021,179273037,200.0,T,_,geen_voorrang,_,False,True,False
179274126,126.4,77_02319,29.7,110.9,89930.421,437318.934,110.9,1,False,front,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_front.jpg,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_front.jpg,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_right.jpg,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_back.jpg,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_left.jpg,True,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_left.jpg,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_front.jpg,0.8801,179274135,179274083,10750.0,4+,_,VRI,_,False,False,False
179275041,121.1,77_00312,23.1,124.6,89644.444,437873.223,124.6,1,False,front,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_front.jpg,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_front.jpg,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_right.jpg,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_back.jpg,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_left.jpg,True,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_left.jpg,88196ba209fffff/89196ba2097ffff/8a196ba242dffff/77_00312_front.jpg,0.9493,600181300,600724681,700.0,4+,_,voorrang,_,False,False,False
179275043,169.5,77_00239,22.9,-161.0,89720.341,437982.201,199.0,1,False,front,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_front.jpg,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_front.jpg,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_right.jpg,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_back.jpg,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_left.jpg,True,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_left.jpg,88196ba243fffff/89196ba242fffff/8a196ba242c7fff/77_00239_front.jpg,0.9258,600278585,601249466,3150.0,4+,_,voorrang,_,False,False,False
179275080,145.0,77_00373,23.6,137.8,89629.167,437605.948,137.8,1,False,front,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_front.jpg,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_front.jpg,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_right.jpg,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_back.jpg,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_left.jpg,True,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_left.jpg,88196ba209fffff/89196ba2097ffff/8a196ba2094ffff/77_00373_front.jpg,0.9788,179275088,179275038,8650.0,4+,_,voorrang,_,False,True,False
179276012,197.1,58_01036,22.9,-175.6,89954.147,438370.737,184.4,1,False,front,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_front.jpg,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_front.jpg,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_right.jpg,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_back.jpg,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_left.jpg,True,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_left.jpg,88196ba243fffff/89196ba2423ffff/8a196ba24227fff/58_01036_front.jpg,0.8893,179276010,600104799,3850.0,4+,_,VRI,_,False,False,False
180270033,19.1,22_04725,18.3,5.5,90205.473,435454.012,5.5,1,False,front,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_front.jpg,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_front.jpg,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_right.jpg,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_back.jpg,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_left.jpg,True,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_left.jpg,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_front.jpg,0.9885,180270052,180270044,350.0,T,_,geen_voorrang,_,False,True,False
180271038,188.6,86_04787,18.8,-174.0,90429.852,435975.512,186.0,1,False,front,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_front.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_front.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_right.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_back.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_left.jpg,True,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_front.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/86_04787_right.jpg,0.526,180272045,600360463,0.0,4+,_,geen_voorrang,_,False,False,False
180271045,47.0,86_03475,17.5,43.8,90018.282,435949.723,43.8,1,False,front,88196ba21dfffff/89196ba21c7ffff/8a196ba21c77fff/86_03475_front.jpg,88196ba21dfffff/89196ba21c7ffff/8a196ba21c77fff/86_03475_front.jpg,88196ba21dfffff/89196ba21c7ffff/8a196ba21c77fff/86_03475_right.jpg,88196ba21dfffff/89196ba21c7ffff/8a196ba21c77fff/86_03475_back.jpg,88196ba21dfffff/89196ba21c7ffff/8a196ba21c77fff/86_03475_left.jpg,False,,,,179271001,179271028,350.0,4+,_,geen_voorrang,_,False,True,False
180271187,164.4,86_01275,30.0,164.8,90185.423,435566.207,164.8,1,False,front,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_right.jpg,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_back.jpg,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_left.jpg,True,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_left.jpg,88196ba211fffff/89196ba2113ffff/8a196ba2111ffff/86_01275_front.jpg,0.9788,600175962,601181339,2950.0,4+,_,VRI,_,False,False,True
180272041,155.4,42_01558,20.0,150.9,90356.136,436395.231,150.9,1,False,front,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_front.jpg,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_front.jpg,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_right.jpg,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_back.jpg,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_left.jpg,True,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_left.jpg,88196ba257fffff/89196ba256fffff/8a196ba256cffff/42_01558_front.jpg,0.9765,600176070,600725136,13250.0,T,_,voorrang,_,False,True,False
180272143,342.4,553_00123,26.5,-28.9,90476.823,436061.606,331.1,1,False,front,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_front.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_front.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_right.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_back.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_left.jpg,True,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_left.jpg,88196ba219fffff/89196ba218bffff/8a196ba218a7fff/553_00123_front.jpg,0.951,181271037,601230691,1800.0,4+,_,voorrang,_,False,False,False
180273020,136.7,42_01516,21.4,145.9,90454.403,436535.62,145.9,1,False,front,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_front.jpg,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_front.jpg,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_right.jpg,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_back.jpg,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_left.jpg,True,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_front.jpg,88196ba257fffff/89196ba2567ffff/8a196ba25657fff/42_01516_right.jpg,0.5483,180273022,180273035,200.0,4+,_,geen_voorrang,_,False,False,False
180273138,254.2,42_07127,22.6,-101.7,90193.076,436909.267,258.3,1,False,front,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_front.jpg,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_front.jpg,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_right.jpg,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_back.jpg,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_left.jpg,True,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_left.jpg,88196ba257fffff/89196ba257bffff/8a196ba2579ffff/42_07127_front.jpg,0.8134,600176074,600921090,5350.0,4+,_,VRI,_,False,False,False
180273147,287.4,42_04515,22.7,-54.5,90290.51,436840.437,305.5,1,False,front,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_front.jpg,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_front.jpg,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_right.jpg,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_back.jpg,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_left.jpg,True,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_left.jpg,88196ba257fffff/89196ba2563ffff/8a196ba25617fff/42_04515_front.jpg,0.874,600176064,600909738,4550.0,4+,_,voorrang,_,False,False,False
180273173,136.6,85_04398,22.8,142.2,90018.871,436851.96,142.2,1,False,front,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_front.jpg,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_front.jpg,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_right.jpg,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_back.jpg,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_left.jpg,True,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_left.jpg,88196ba257fffff/89196ba20b7ffff/8a196ba256b7fff/85_04398_front.jpg,0.9619,600424826,601112403,2300.0,4+,_,voorrang,_,False,False,False
180274014,334.7,42_06337,18.2,-35.1,90340.485,437123.183,324.9,1,False,front,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_front.jpg,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_front.jpg,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_right.jpg,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_back.jpg,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_left.jpg,True,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_left.jpg,88196ba257fffff/89196ba257bffff/8a196ba257a7fff/42_06337_front.jpg,0.8532,600176059,600725137,350.0,4+,_,voorrang,_,False,False,False
