intersection_id,leg_bearing,photo_filename,photo_dist_m,u_deg,photo_x,photo_y,photo_bearing_to_inter,candidate_rank,is_panorama,selected_direction,photo_filepath,filepath_front,filepath_right,filepath_back,filepath_left,requires_stitch,stitch_left_filepath,stitch_right_filepath,stitch_inter_col_frac,neighbor_jte_id,WVK_ID,intensity_wvk,ideal_dist_m,all_back,used_fallback
175268012,299.8,364_02709,20.6,-69.3,87962.624,434137.018,290.7,1,False,front,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02709_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02709_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02709_right.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02709_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02709_left.jpg,False,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_03023_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_03023_left.jpg,0.5354,175268013,175268002,1650.0,20.0,False,False
175268013,119.8,364_02986,19.8,109.4,87936.207,434144.273,109.4,1,False,front,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02986_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02986_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02986_right.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02986_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_02986_left.jpg,False,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_03014_left.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23217fff/364_03014_front.jpg,0.9831,175268012,175268002,1650.0,20.0,False,False
175272033,155.4,18_01652,19.4,151.6,87929.242,436056.034,151.6,1,False,front,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_front.jpg,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_front.jpg,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_right.jpg,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_back.jpg,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_left.jpg,True,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_left.jpg,88196ba207fffff/89196ba206fffff/8a196ba206f7fff/18_01652_front.jpg,0.9824,175272005,175272032,1750.0,20.0,False,False
175273001,106.9,18_01544,21.9,106.1,87959.557,436535.474,106.1,1,False,front,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_front.jpg,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_front.jpg,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_right.jpg,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_back.jpg,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_left.jpg,True,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_left.jpg,88196ba207fffff/89196ba207bffff/8a196ba20787fff/18_01544_front.jpg,0.9908,175273046,175273002,2650.0,20.0,False,False
176267002,199.8,555_03774,21.2,-164.6,88460.403,433770.091,195.4,1,False,front,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_front.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_front.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_right.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_back.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_left.jpg,True,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_left.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e537fff/555_03774_front.jpg,0.9669,177267087,176267024,4350.0,20.0,False,False
176267007,289.3,364_06461,21.1,-73.8,88499.548,433734.796,286.2,1,False,front,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_front.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_front.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_right.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_back.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_left.jpg,True,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_left.jpg,88196ba2e5fffff/89196ba2e53ffff/8a196ba2e527fff/364_06461_front.jpg,0.9743,177267038,176267007,300.0,20.0,False,False
176267008,21.4,364_06484,17.8,15.7,88493.147,433771.444,15.7,1,False,front,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_front.jpg,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_front.jpg,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_right.jpg,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_back.jpg,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_left.jpg,True,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_left.jpg,88196ba2edfffff/89196ba2e53ffff/8a196ba2ec9ffff/364_06484_front.jpg,0.9788,176267007,176267003,,20.0,False,False
176267016,110.3,555_03731,20.5,107.8,88456.171,433952.688,107.8,1,False,front,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_front.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_front.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_right.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_back.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_left.jpg,True,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_left.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2ec97fff/555_03731_front.jpg,0.9744,600476473,601214577,3950.0,20.0,False,False
176268002,153.1,364_04847,20.3,148.1,88434.26,434353.609,148.1,1,False,front,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_front.jpg,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_front.jpg,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_right.jpg,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_back.jpg,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_left.jpg,True,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_left.jpg,88196ba233fffff/89196ba23afffff/8a196ba23adffff/364_04847_front.jpg,0.9703,176268003,176268024,450.0,20.0,False,False
176268003,160.5,364_04835,18.4,149.2,88407.568,434407.336,149.2,1,False,front,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_right.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_back.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_left.jpg,True,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_left.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23adffff/364_04835_front.jpg,0.9761,176269008,176269014,400.0,20.0,False,False
176268004,242.7,364_04894,22.0,-112.2,88508.74,434431.162,247.8,1,False,front,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_right.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_back.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_left.jpg,True,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23ac7fff/364_04894_right.jpg,0.529,177268004,176268003,300.0,20.0,False,False
176268008,153.1,364_06216,20.8,154.0,88474.285,434017.713,154.0,1,False,front,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_front.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_front.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_right.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_back.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_left.jpg,True,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_left.jpg,88196ba233fffff/89196ba2ecbffff/8a196ba2334ffff/364_06216_front.jpg,0.9915,600492882,601241714,650.0,20.0,False,False
176268011,333.2,364_06271,19.3,-26.9,88494.598,434122.06,333.1,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2336ffff/364_06271_front.jpg,0.9935,177268017,600475227,300.0,20.0,False,False
176268014,290.5,364_02668,21.9,-76.6,88155.684,434068.292,283.4,1,False,front,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_right.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_left.jpg,True,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_left.jpg,88196ba233fffff/89196ba2323ffff/8a196ba2322ffff/364_02668_front.jpg,0.9498,600476473,601214576,3350.0,20.0,False,False
176268015,62.6,364_03488,20.1,63.5,88204.865,434140.523,63.5,1,False,front,88196ba233fffff/89196ba2323ffff/8a196ba23357fff/364_03488_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23357fff/364_03488_front.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23357fff/364_03488_right.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23357fff/364_03488_back.jpg,88196ba233fffff/89196ba2323ffff/8a196ba23357fff/364_03488_left.jpg,False,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03681_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03681_front.jpg,0.9875,600476472,601214574,950.0,20.0,False,False
176268016,243.0,364_03670,17.7,-119.0,88289.37,434183.888,241.0,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23357fff/364_03670_front.jpg,0.9895,176268018,600475228,950.0,20.0,False,False
176268018,242.3,364_03647,20.3,-118.2,88391.932,434235.849,241.8,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23377fff/364_03647_front.jpg,0.9871,600492889,601241729,1000.0,20.0,False,False
176268020,333.6,364_05980,21.6,-24.9,88488.269,434251.058,335.1,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba23367fff/364_05980_right.jpg,0.5074,177268018,176268026,1050.0,20.0,False,False
176268028,151.7,364_03513,18.4,149.5,88271.734,434050.359,149.5,1,False,front,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_right.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_back.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_left.jpg,True,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_left.jpg,88196ba233fffff/89196ba2337ffff/8a196ba2335ffff/364_03513_front.jpg,0.98,176268031,601248852,250.0,20.0,False,False
176268042,82.4,364_03980,20.3,83.3,88281.797,434787.503,83.3,1,False,front,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_right.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_left.jpg,True,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03980_right.jpg,0.5153,600492909,601241772,2700.0,20.0,False,False
176269011,260.6,364_04740,20.0,-109.0,88390.691,434646.053,251.0,1,False,front,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_right.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_left.jpg,True,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_left.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_04740_front.jpg,0.9297,176269015,600360340,200.0,20.0,False,False
176269014,246.2,364_05030,18.2,-113.7,88427.478,434570.311,246.3,1,False,front,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_05030_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_05030_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_05030_right.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_05030_back.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_05030_left.jpg,False,88196ba23bfffff/89196ba23abffff/8a196ba23a8ffff/364_04800_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a8ffff/364_04800_left.jpg,0.5258,176269017,176269006,300.0,20.0,False,False
176269015,338.7,364_05003,22.0,-17.2,88454.875,434631.141,342.8,1,False,front,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_right.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_left.jpg,True,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_left.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23aaffff/364_05003_front.jpg,0.992,176269017,176269017,300.0,20.0,False,False
176269017,331.3,364_04990,20.4,-28.3,88482.227,434572.258,331.7,1,False,front,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_right.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_back.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_left.jpg,True,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_left.jpg,88196ba23bfffff/89196ba23afffff/8a196ba23af7fff/364_04990_front.jpg,0.9925,177268034,176269016,300.0,20.0,False,False
176269019,352.9,364_03937,5.8,11.6,88166.801,434840.473,11.6,1,False,back,88196ba231fffff/89196ba2317ffff/8a196ba2314ffff/364_03937_back.jpg,88196ba231fffff/89196ba2317ffff/8a196ba2314ffff/364_03937_front.jpg,88196ba231fffff/89196ba2317ffff/8a196ba2314ffff/364_03937_right.jpg,88196ba231fffff/89196ba2317ffff/8a196ba2314ffff/364_03937_back.jpg,88196ba231fffff/89196ba2317ffff/8a196ba2314ffff/364_03937_left.jpg,False,,,,600492909,601241771,4700.0,20.0,True,True
176269023,353.8,364_04001,18.9,-9.5,88293.156,434881.784,350.5,1,False,front,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_front.jpg,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_front.jpg,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_right.jpg,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_back.jpg,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_left.jpg,True,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_left.jpg,88196ba23bfffff/89196ba2317ffff/8a196ba2316ffff/364_04001_front.jpg,0.989,176269028,176269032,400.0,20.0,False,False
176269024,82.5,364_04039,20.1,89.9,88392.287,434916.53,89.9,1,False,front,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_front.jpg,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_front.jpg,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_right.jpg,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_back.jpg,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_left.jpg,True,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_front.jpg,88196ba23bfffff/89196ba23bbffff/8a196ba23b9ffff/364_04039_right.jpg,0.5349,600492901,601241752,3650.0,20.0,False,False
176269026,262.4,364_04157,19.7,-102.1,88349.289,434673.233,257.9,1,False,front,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_right.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_left.jpg,True,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_left.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23a87fff/364_04157_front.jpg,0.9667,176269027,176269029,2150.0,20.0,False,False
176269028,353.9,364_03909,17.5,-8.3,88296.663,434845.515,351.7,1,False,front,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_right.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_back.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_left.jpg,True,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_front.jpg,88196ba23bfffff/89196ba23abffff/8a196ba23ab7fff/364_03909_right.jpg,0.5392,176268042,601241770,750.0,20.0,False,False
176273002,278.2,80_00655,21.4,-85.9,88416.311,436991.691,274.1,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_left.jpg,True,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba200b7fff/80_00655_front.jpg,0.9642,176273003,176273032,8200.0,20.0,False,False
176273003,279.5,80_00643,18.9,-84.8,88475.619,436982.6,275.2,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_left.jpg,True,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba200a7fff/80_00643_front.jpg,0.9857,177273029,176273031,8400.0,20.0,False,False
176273004,185.7,80_03005,18.8,-175.2,88285.189,436935.398,184.8,1,False,front,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_front.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_front.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_right.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_back.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_left.jpg,True,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_left.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03005_front.jpg,0.9729,176273005,176273043,350.0,20.0,False,False
176273005,193.9,80_03000,21.5,-171.4,88289.055,436960.043,188.6,1,False,front,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03000_front.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03000_front.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03000_right.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03000_back.jpg,88196ba205fffff/89196ba200bffff/8a196ba20097fff/80_03000_left.jpg,False,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03066_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03066_back.jpg,0.9935,176274008,600360354,700.0,20.0,False,False
176273006,8.7,80_03275,21.4,10.5,88345.609,436908.242,10.5,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03275_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03275_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03275_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03275_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03275_left.jpg,False,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03071_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba20097fff/80_03071_front.jpg,0.9931,176273075,176273082,200.0,20.0,False,False
176273007,99.0,80_03081,20.3,99.4,88381.094,436924.452,99.4,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03081_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03081_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03081_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03081_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03081_left.jpg,False,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03227_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03227_left.jpg,0.5092,176273006,176273003,400.0,20.0,False,False
176273008,98.8,80_03091,21.2,99.5,88430.522,436916.89,99.5,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03091_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03091_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03091_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03091_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03091_left.jpg,False,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03210_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba20087fff/80_03210_front.jpg,0.9937,176273007,176273002,350.0,20.0,False,False
176273009,277.4,80_03167,22.3,-81.2,88459.31,436792.255,278.8,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03167_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03167_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03167_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03167_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03167_left.jpg,False,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/83_00410_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/83_00410_front.jpg,0.9331,177273052,176273036,500.0,20.0,False,False
176273010,278.8,80_03178,18.6,-81.5,88404.977,436800.715,278.5,1,False,front,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_front.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_right.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_back.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_left.jpg,True,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_left.jpg,88196ba201fffff/89196ba200bffff/8a196ba2008ffff/80_03178_front.jpg,0.9931,176273009,176273037,500.0,20.0,False,False
176273013,188.6,80_03393,19.8,-172.4,88258.19,436737.936,187.6,1,False,front,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_front.jpg,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_front.jpg,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_right.jpg,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_back.jpg,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_left.jpg,True,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_left.jpg,88196ba207fffff/89196ba2073ffff/8a196ba20737fff/80_03393_front.jpg,0.9897,176273070,600360356,200.0,20.0,False,False
